id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,Loan status
,,13000,13000,13000.0, 36 months,  8.24%,408.82,B,B1,Property Manager,6 years,RENT,45000,Source Verified,Dec-2016,n,,,credit_card,Credit card refinancing,980xx,WA,10.55,0,Sep-2008,0,,113,13,1,12635,36.7%,16,w,8320.99,8320.99,5711.58,5711.58,4679.01,1032.57,0.0,0.0,0.0,Feb-2018,408.82,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,12635.0,0,0.0,0,0.0,,0.0,,0.0,4.0,2461,37.0,34400.0,0,0,0.0,4,1053.0,11768.0,42.6,0,0.0,,99.0,18.0,18.0,0.0,22.0,,,,0.0,5.0,8.0,7.0,9.0,0.0,13.0,16.0,8.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,34400.0,12635.0,20500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20950,20950,20950.0, 60 months, 13.99%,487.37,C,C3,BPA I,10+ years,MORTGAGE,58485,Not Verified,Sep-2016,n,,,debt_consolidation,Debt consolidation,890xx,NV,28.09,0,Oct-1990,0,75,,11,0,13509,64%,20,w,16408.60,16408.60,8293.42,8293.42,4541.40,3752.02,0.0,0.0,0.0,Feb-2018,487.37,Mar-2018,Feb-2018,0,75,1,Individual,,,,0,19651,202335.0,0,2.0,0,1.0,19.0,31048.0,61,1.0,1.0,8900,63.0,21100.0,0,1,2.0,2,18394.0,4216.0,70.3,0,0.0,28.0,311.0,10.0,10.0,4.0,28.0,90.0,10.0,75.0,2.0,2.0,4.0,3.0,5.0,2.0,7.0,14.0,4.0,11.0,0.0,0.0,0.0,1.0,90.0,66.7,0.0,0.0,238608.0,44557.0,14200.0,45808.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6025,6025,6025.0, 36 months, 14.99%,208.83,C,C4,cds,9 years,OWN,160000,Source Verified,Dec-2016,n,,,other,Other,023xx,MA,10.62,2,Oct-1995,0,1,,9,0,3345,61.9%,27,f,0.00,0.00,1255.44,1255.44,824.64,415.80,15.0,0.0,0.0,Jun-2017,208.83,,Feb-2018,0,,1,Individual,,,,0,544,364970.0,0,3.0,0,1.0,18.0,63674.0,73,0.0,0.0,2253,72.0,5400.0,3,3,2.0,1,45621.0,1255.0,72.7,0,0.0,118.0,254.0,26.0,18.0,2.0,26.0,1.0,5.0,1.0,0.0,2.0,2.0,3.0,12.0,6.0,5.0,19.0,2.0,9.0,0.0,0.0,0.0,0.0,88.9,50.0,0.0,0.0,420765.0,67019.0,4600.0,87764.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,28000,28000,28000.0, 36 months,  8.24%,880.53,B,B1,Insulator,9 years,MORTGAGE,110000,Not Verified,Apr-2017,n,,,debt_consolidation,Debt consolidation,107xx,NY,16.13,0,Dec-1986,0,,,11,0,23538,65.4%,16,w,0.00,0.00,29696.4454022371,29696.45,28000.00,1696.45,0.0,0.0,0.0,Jan-2018,22607.35,,Feb-2018,0,,1,Individual,,,,0,0,241178.0,0,3.0,0,0.0,25.0,18474.0,58,0.0,1.0,11278,68.0,36000.0,1,0,3.0,1,21925.0,11062.0,68.0,0,0.0,139.0,364.0,24.0,24.0,2.0,24.0,,3.0,,0.0,5.0,5.0,5.0,7.0,5.0,6.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,286342.0,58649.0,34600.0,31633.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6000,6000,6000.0, 36 months, 15.59%,209.73,D,D1,Claims adjustor,< 1 year,OWN,31200,Source Verified,Jan-2015,n,,,debt_consolidation,Debt consolidation,640xx,MO,17.73,0,Jul-2000,0,,8,6,1,14425,55.1%,18,w,0.00,0.00,7521.275799012,7521.28,6000.00,1521.28,0.0,0.0,0.0,Oct-2017,822.91,,Oct-2017,0,,1,Individual,,,,0,0,14425.0,,,,,,,,,,,,26200.0,,,,2,2885.0,3330.0,76.4,0,0.0,118.0,174.0,10.0,10.0,0.0,17.0,,17.0,,0.0,2.0,5.0,2.0,6.0,4.0,6.0,14.0,5.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,1.0,26200.0,14425.0,14100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,3200,3200,3200.0, 36 months, 11.44%,105.44,B,B4,Insurance Rep,8 years,RENT,60000,Source Verified,Mar-2017,n,,,credit_card,Credit card refinancing,109xx,NY,8.88,3,May-1990,0,1,68,20,1,4416,15.1%,28,w,2417.69,2417.69,1050.33,1050.33,782.31,268.02,0.0,0.0,0.0,Jan-2018,105.44,Mar-2018,Feb-2018,0,1,1,Individual,,,,1,0,8653.0,1,1.0,0,1.0,17.0,4237.0,61,4.0,6.0,1458,24.0,29300.0,0,0,4.0,7,509.0,15629.0,17.7,0,0.0,17.0,322.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,9.0,9.0,11.0,1.0,19.0,26.0,9.0,20.0,0.0,0.0,1.0,4.0,82.1,12.5,1.0,0.0,36300.0,8653.0,19000.0,7000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 60 months, 12.99%,341.22,C,C1,porter,10+ years,RENT,50000,Source Verified,Nov-2014,n,,,debt_consolidation,Debt consolidation,071xx,NJ,15.63,0,Feb-1994,0,,,11,0,15426,40.6%,15,w,6378.78,6378.78,13296.76,13296.76,8621.22,4675.54,0.0,0.0,0.0,Feb-2018,341.22,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,17457.0,,,,,,,,,,,,38000.0,,,,3,1587.0,18418.0,41.5,0,0.0,127.0,248.0,19.0,15.0,0.0,19.0,,19.0,,0.0,7.0,10.0,7.0,8.0,3.0,10.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,100.0,14.3,0.0,0.0,41500.0,17457.0,31500.0,3500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 60 months, 11.47%,329.67,B,B5,IT Shop Floor Analyst Level 2,< 1 year,RENT,60000,Source Verified,Apr-2016,n,,,debt_consolidation,Debt consolidation,484xx,MI,14.24,0,Jun-2000,0,,,11,0,12517,86.3%,17,w,10462.73,10462.73,7281.2,7281.20,4537.27,2743.93,0.0,0.0,0.0,Feb-2018,329.67,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,26610.0,0,8.0,0,1.0,15.0,14093.0,46,0.0,2.0,10163,59.0,14500.0,1,1,0.0,3,2419.0,437.0,95.9,0,0.0,167.0,190.0,21.0,15.0,0.0,91.0,,15.0,,0.0,1.0,2.0,1.0,4.0,11.0,3.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,44881.0,26610.0,10600.0,30381.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,9600,9600,9600.0, 36 months, 15.05%,333.03,C,C4,Trucker ,2 years,RENT,90000,Source Verified,Jun-2017,n,,,home_improvement,Home improvement,953xx,CA,12.52,0,Jul-2011,1,,,4,0,100,4%,6,f,7822.96,7822.96,2656.21,2656.21,1777.04,879.17,0.0,0.0,0.0,Feb-2018,333.03,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,43056.0,1,3.0,2,4.0,6.0,42956.0,89,0.0,1.0,100,85.0,2500.0,3,0,1.0,5,10764.0,2400.0,4.0,0,0.0,24.0,71.0,15.0,6.0,0.0,15.0,,0.0,,0.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,50602.0,43056.0,2500.0,48102.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,28000,28000,28000.0, 60 months,  9.16%,583.42,B,B2,school bus driver,8 years,MORTGAGE,70000,Not Verified,Jun-2016,n,,,debt_consolidation,Debt consolidation,054xx,VT,24.31,0,Dec-1993,1,42,,12,0,12566,34.5%,33,f,0.00,0.00,31494.7540043548,31494.75,28000.00,3494.75,0.0,0.0,0.0,Dec-2017,21590.81,,Jan-2018,0,42,1,Individual,,,,0,0,285637.0,0,5.0,1,1.0,12.0,50579.0,61,0.0,3.0,2129,53.0,36400.0,0,12,2.0,4,23803.0,1871.0,53.2,0,0.0,122.0,269.0,16.0,12.0,5.0,23.0,,6.0,,2.0,1.0,3.0,1.0,4.0,13.0,6.0,15.0,3.0,12.0,0.0,0.0,0.0,1.0,93.9,0.0,0.0,0.0,354999.0,63145.0,4000.0,82378.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,10000,10000,10000.0, 36 months, 10.91%,326.97,B,B4,low tension line,10+ years,MORTGAGE,80000,Not Verified,Sep-2017,n,,,home_improvement,Home improvement,440xx,OH,10.8,0,Oct-2005,0,,101,6,2,7378,40.3%,10,w,9044.07,9044.07,1301.82,1301.82,955.93,345.89,0.0,0.0,0.0,Feb-2018,326.97,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,23917.0,0,1.0,1,1.0,9.0,16539.0,78,2.0,4.0,6260,60.0,18300.0,2,0,6.0,5,3986.0,8558.0,44.4,0,0.0,40.0,143.0,8.0,8.0,0.0,22.0,,2.0,,0.0,2.0,3.0,3.0,4.0,2.0,5.0,8.0,3.0,6.0,0.0,0.0,0.0,3.0,100.0,33.3,2.0,0.0,39565.0,23917.0,15400.0,21265.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,3000,3000,3000.0, 36 months, 10.99%,98.21,B,B4,First sergeant,10+ years,MORTGAGE,900000,Source Verified,Jul-2016,n,,,debt_consolidation,Debt consolidation,983xx,WA,3.06,2,Sep-2002,1,9,,13,0,5379,42.4%,43,w,1539.29,1539.29,1864.16,1864.16,1460.71,403.45,0.0,0.0,0.0,Feb-2018,98.21,Mar-2018,Feb-2018,0,25,1,Individual,,,,0,0,46421.0,2,5.0,0,7.0,13.0,41042.0,69,2.0,5.0,3985,64.0,12700.0,8,0,4.0,12,3571.0,2964.0,59.4,0,0.0,166.0,124.0,4.0,4.0,0.0,4.0,,0.0,9.0,2.0,4.0,8.0,4.0,4.0,35.0,8.0,8.0,8.0,13.0,0.0,0.0,0.0,2.0,92.3,0.0,0.0,0.0,72120.0,46421.0,7300.0,59420.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,11000,11000,11000.0, 60 months, 28.72%,347.29,F,F1,Systems Maintenance Engineer,2 years,RENT,48000,Verified,Oct-2017,n,,,credit_card,Credit card refinancing,547xx,WI,13.28,0,Sep-2009,2,,,10,0,6959,42.7%,11,w,10741.85,10741.85,1024.32,1024.32,258.15,766.17,0.0,0.0,0.0,Feb-2018,347.29,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,85628.0,2,4.0,1,1.0,12.0,78669.0,92,5.0,7.0,3205,71.0,16300.0,0,1,8.0,8,8563.0,6124.0,51.0,0,0.0,97.0,22.0,2.0,2.0,0.0,2.0,,3.0,,0.0,2.0,3.0,3.0,4.0,4.0,6.0,7.0,3.0,10.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,88098.0,85628.0,12500.0,71798.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,8000,8000,8000.0, 36 months, 16.29%,282.41,D,D1,Menlo WW Government Services,2 years,RENT,60000,Source Verified,Jan-2012,n,,,debt_consolidation,Finances,605xx,IL,20.08,0,Sep-1995,2,35,,10,0,21650,93.3%,34,f,0.00,0.00,5930.609999999999,5930.61,4186.67,1738.06,0.0,5.88,0.0,Nov-2013,282.41,,Feb-2018,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,10000,10000,10000.0, 36 months,  8.90%,317.54,A,A5,Movement Supervisor,10+ years,RENT,42000,Source Verified,Dec-2013,n,,,credit_card,Credit card refinancing,136xx,NY,23.63,0,Jun-1996,1,53,,9,0,17952,87.6%,23,f,0.00,0.00,11431.1161326383,11431.12,10000.00,1431.12,0.0,0.0,0.0,Dec-2016,317.21,,Feb-2018,0,,1,Individual,,,,0,0,20658.0,,,,,,,,,,,,20500.0,,,,5,2951.0,,,0,0.0,165.0,209.0,3.0,2.0,0.0,,53.0,3.0,53.0,0.0,0.0,5.0,0.0,4.0,7.0,7.0,15.0,5.0,9.0,0.0,0.0,0.0,4.0,91.3,,0.0,0.0,25000.0,20658.0,0.0,4500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,7200,7200,7200.0, 36 months, 11.99%,239.11,B,B3,Dealer,10+ years,RENT,61000,Source Verified,Apr-2014,n,,,credit_card,Credit card refinancing,346xx,FL,8.91,0,Aug-2001,0,58,,8,0,5129,55.7%,19,f,0.00,0.00,7606.2491019513,7606.25,7200.00,406.25,0.0,0.0,0.0,Oct-2014,6410.7,,Mar-2016,0,58,1,Individual,,,,0,0,12215.0,,,,,,,,,,,,9200.0,,,,7,1745.0,3466.0,43.2,0,0.0,152.0,115.0,9.0,4.0,4.0,9.0,69.0,10.0,69.0,4.0,3.0,6.0,3.0,5.0,6.0,6.0,9.0,6.0,7.0,0.0,0.0,0.0,4.0,88.2,33.3,0.0,0.0,16624.0,12215.0,6100.0,7424.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,21000,21000,21000.0, 36 months,  5.32%,632.42,A,A1,Director,10+ years,MORTGAGE,180000,Verified,May-2017,n,,,credit_card,Credit card refinancing,782xx,TX,18.39,2,Apr-1977,0,2,,23,0,22767,24.7%,46,w,16059.15,16059.15,5685.57,5685.57,4940.85,744.72,0.0,0.0,0.0,Feb-2018,632.42,Mar-2018,Feb-2018,0,2,1,Individual,,,,0,109,186069.0,2,6.0,0,1.0,23.0,110652.0,54,2.0,6.0,14048,45.0,92300.0,1,9,1.0,7,8458.0,25569.0,38.5,0,0.0,163.0,480.0,4.0,4.0,2.0,13.0,,11.0,2.0,0.0,2.0,7.0,4.0,8.0,11.0,14.0,32.0,7.0,23.0,0.0,0.0,1.0,2.0,95.7,0.0,0.0,0.0,443536.0,155915.0,41600.0,215158.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,22000,22000,22000.0, 36 months, 18.75%,803.66,D,D3,Tectonic Engineering Consultants PC,3 years,RENT,58900,Verified,Jun-2013,n,,,credit_card,CCPayments,113xx,NY,22,0,Feb-2008,5,,,11,0,18692,55.8%,15,f,0.00,0.00,28672.9199546205,28672.92,22000.00,6672.92,0.0,0.0,0.0,Nov-2015,6170.44,,Apr-2017,0,,1,Individual,,,,0,0,41818.0,,,,,,,,,,,,33500.0,,,,3,3802.0,7583.0,69.0,0,0.0,13.0,64.0,14.0,13.0,0.0,27.0,,1.0,,0.0,4.0,6.0,5.0,9.0,1.0,10.0,14.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,60261.0,41818.0,24500.0,26761.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 36 months, 11.53%,494.86,B,B5,Program Manager,3 years,RENT,99000,Source Verified,Oct-2015,n,,,debt_consolidation,Debt consolidation,908xx,CA,13.01,0,Mar-2001,1,51,,11,0,16642,74.6%,56,f,0.00,0.00,17375.9803121668,17375.98,15000.00,2375.98,0.0,0.0,0.0,Aug-2017,7007.94,,Feb-2018,0,62,1,Individual,,,,0,0,36999.0,,,,,,,,,,,,22300.0,,,,4,3364.0,776.0,91.8,0,0.0,175.0,144.0,4.0,4.0,0.0,4.0,,4.0,51.0,1.0,4.0,7.0,4.0,5.0,36.0,10.0,20.0,7.0,11.0,0.0,0.0,0.0,1.0,94.5,100.0,0.0,0.0,55747.0,36999.0,9500.0,33447.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,24000,24000,24000.0, 60 months, 12.59%,541.05,C,C2,Branch Manager,1 year,MORTGAGE,80000,Verified,Nov-2015,n,,,debt_consolidation,Debt consolidation,773xx,TX,21.33,0,Aug-1987,0,,,10,0,8049,74.5%,26,w,0.00,0.00,12239.01,12239.01,5697.84,4055.35,0.0,2485.82,447.4476,May-2017,541.05,,Feb-2018,0,,1,Individual,,,,0,0,209075.0,,,,,,,,,,,,10800.0,,,,7,23231.0,341.0,95.7,0,0.0,142.0,339.0,6.0,3.0,2.0,11.0,,4.0,,0.0,2.0,3.0,2.0,6.0,12.0,6.0,12.0,3.0,10.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,220931.0,58979.0,7900.0,59131.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,8450,8450,8450.0, 36 months, 21.99%,322.67,E,E5,marketing assist,10+ years,MORTGAGE,40000,Source Verified,Jan-2015,n,,,debt_consolidation,Debt consolidation,119xx,NY,38.46,0,Apr-2002,2,,84,15,1,7277,50.9%,22,f,0.00,0.00,3861.72,3861.72,2218.68,1643.04,0.0,0.0,0.0,Jan-2016,322.67,,Feb-2018,0,,1,Individual,,,,0,0,30468.0,,,,,,,,,,,,14300.0,,,,5,2031.0,1838.0,79.1,0,0.0,39.0,152.0,7.0,7.0,3.0,34.0,,1.0,,0.0,3.0,5.0,4.0,5.0,2.0,13.0,17.0,5.0,15.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,48825.0,30468.0,8800.0,34525.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,9450,9450,9450.0, 36 months, 16.99%,336.88,D,D1,Customer Services,1 year,RENT,35000,Source Verified,Aug-2016,n,,,debt_consolidation,Debt consolidation,912xx,CA,15.98,0,Mar-2013,0,,70,8,1,2275,52.9%,8,w,5577.43,5577.43,5718.04,5718.04,3872.57,1845.47,0.0,0.0,0.0,Feb-2018,336.88,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,21984.0,0,5.0,0,2.0,23.0,19709.0,70,1.0,1.0,1215,68.0,4300.0,0,0,0.0,3,2748.0,1885.0,39.2,0,0.0,41.0,36.0,9.0,9.0,0.0,33.0,,,,0.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,1.0,0.0,32593.0,21984.0,3100.0,28293.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,19725,19725,19725.0, 36 months, 13.99%,674.06,C,C3,RN,< 1 year,RENT,140000,Source Verified,Aug-2016,n,,,major_purchase,Major purchase,900xx,CA,1.99,11,Nov-2006,0,20,,25,0,4697,28.8%,32,w,0.00,0.00,20076.28,20076.28,19725.00,351.28,0.0,0.0,0.0,Sep-2016,20091.61,,Feb-2018,0,20,1,Individual,,,,0,67,185831.0,0,19.0,0,1.0,13.0,179174.0,148,3.0,3.0,3552,133.0,16300.0,0,0,0.0,5,7433.0,9224.0,32.2,0,0.0,110.0,117.0,9.0,9.0,0.0,9.0,45.0,,22.0,8.0,3.0,4.0,3.0,5.0,21.0,5.0,9.0,4.0,25.0,0.0,0.0,9.0,4.0,56.2,0.0,0.0,0.0,139736.0,185831.0,13600.0,121476.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 36 months, 12.59%,502.46,C,C2,Driver,10+ years,MORTGAGE,50000,Not Verified,Dec-2015,n,,,home_improvement,Home improvement,465xx,IN,16.08,0,Nov-2005,1,60,,4,0,3744,36.3%,14,w,4746.12,4746.12,13042.98,13042.98,10253.88,2789.10,0.0,0.0,0.0,Feb-2018,502.46,Mar-2018,Feb-2018,0,,1,Individual,,,,0,1132,82036.0,,,,,,,,,,,,10300.0,,,,4,20509.0,,,0,0.0,104.0,120.0,2.0,2.0,2.0,,,2.0,,0.0,0.0,1.0,0.0,4.0,5.0,2.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,92.9,,0.0,0.0,101242.0,23362.0,0.0,26077.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 36 months, 18.99%,549.77,D,D3,president,10+ years,RENT,100000,Not Verified,Dec-2016,n,,,debt_consolidation,Debt consolidation,070xx,NJ,16.25,0,Nov-2006,1,,,22,0,35195,70.2%,31,w,10146.84,10146.84,7665.13,7665.13,4853.16,2811.97,0.0,0.0,0.0,Feb-2018,549.77,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,40433.0,1,1.0,0,0.0,29.0,2958.0,30,1.0,5.0,8066,59.0,50100.0,0,0,1.0,5,2128.0,7913.0,80.4,0,0.0,108.0,120.0,0.0,0.0,0.0,0.0,,0.0,,0.0,9.0,13.0,14.0,20.0,3.0,20.0,27.0,13.0,22.0,0.0,0.0,0.0,1.0,100.0,54.5,0.0,0.0,68674.0,40433.0,40300.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20175,20175,20175.0, 60 months, 19.52%,529.15,E,E2,Warehouser,10+ years,RENT,45900,Source Verified,Jul-2014,n,,,credit_card,Credit card refinancing,802xx,CO,32.44,0,Apr-1995,0,,,15,0,24223,84.1%,20,w,0.00,0.00,27847.55,27847.55,20175.00,7672.55,0.0,0.0,0.0,Nov-2016,14089.65,,Nov-2016,0,,1,Individual,,,,0,0,41527.0,,,,,,,,,,,,28800.0,,,,3,2768.0,1333.0,89.1,0,0.0,122.0,231.0,5.0,2.0,0.0,5.0,,,,0.0,7.0,12.0,7.0,7.0,5.0,12.0,15.0,12.0,15.0,0.0,0.0,0.0,3.0,100.0,85.7,0.0,0.0,49612.0,41527.0,12200.0,20812.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,12000.0, 36 months,  9.17%,382.55,B,B1,Food Specialist,10+ years,MORTGAGE,63400,Not Verified,Jun-2014,n,,,debt_consolidation,Debt consolidation,327xx,FL,17.73,0,Jul-1999,0,,,18,0,27423,35.1%,34,w,0.00,0.00,13767.4251501724,13767.43,12000.00,1767.43,0.0,0.0,0.0,Apr-2017,1143.28,,Apr-2017,0,,1,Individual,,,,0,0,319697.0,,,,,,,,,,,,78200.0,,,,6,17761.0,31334.0,42.9,0,0.0,147.0,178.0,15.0,15.0,4.0,22.0,,20.0,,0.0,8.0,12.0,9.0,15.0,2.0,15.0,28.0,12.0,18.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,404313.0,45880.0,54900.0,22386.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,21000,21000,21000.0, 60 months, 18.99%,544.64,D,D3, Optician /  supervisor ,1 year,MORTGAGE,85000,Source Verified,Jan-2017,n,,,home_improvement,Home improvement,186xx,PA,11.94,0,Jan-2002,0,73,,10,0,11735,75.2%,23,w,17962.01,17962.01,7036.01,7036.01,3037.99,3998.02,0.0,0.0,0.0,Feb-2018,544.64,Mar-2018,Feb-2018,0,73,1,Individual,,,,0,0,36190.0,1,1.0,1,1.0,9.0,24455.0,90,1.0,1.0,5019,85.0,15600.0,0,0,2.0,2,4021.0,1746.0,84.4,0,0.0,147.0,180.0,4.0,4.0,0.0,89.0,,9.0,,1.0,4.0,8.0,4.0,6.0,6.0,9.0,16.0,8.0,10.0,0.0,0.0,0.0,2.0,95.7,75.0,0.0,0.0,42824.0,36190.0,11200.0,27224.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,14500,14500,14500.0, 36 months,  7.99%,454.32,A,A5,Office Administraror,10+ years,MORTGAGE,55000,Verified,Nov-2016,n,,,debt_consolidation,Debt consolidation,601xx,IL,17.5,0,Dec-2001,1,,95,13,1,11405,30.9%,37,w,0.00,0.00,2265.16,2265.16,1812.85,452.31,0.0,0.0,0.0,Apr-2017,454.32,,Nov-2017,0,,1,Individual,,,,0,0,161822.0,2,1.0,0,2.0,17.0,10317.0,65,2.0,3.0,6161,41.0,36900.0,0,0,3.0,6,12448.0,12090.0,48.1,0,0.0,140.0,178.0,1.0,1.0,2.0,1.0,,3.0,,0.0,3.0,5.0,5.0,13.0,7.0,11.0,28.0,5.0,13.0,0.0,0.0,0.0,3.0,100.0,20.0,1.0,0.0,193000.0,21722.0,23300.0,16000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
