loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,Loan_status
24000.0,24000.0,24000.0, 36 months, 14.46%,825.64,C,C4,3 years,RENT,57000.0,Verified,Apr-2016,n,debt_consolidation,TX,25.39,0.0,Jul-2010,0.0,16.0,0.0,14511.0,48%,22.0,w,Sep-2017,0.0,Individual,0.0,0.0,42133.0,30200.0,2633.0,6289.0,64.1,0.0,0.0,66.0,69.0,7.0,3.0,0.0,12.0,0.0,4.0,8.0,6.0,6.0,8.0,12.0,14.0,8.0,16.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,66129.0,42133.0,17500.0,35929.0,Cash,1
24200.0,24200.0,24200.0, 60 months, 20.20%,643.85,D,D5,< 1 year,RENT,55000.0,Verified,Nov-2013,n,debt_consolidation,GA,14.1,0.0,Nov-2003,2.0,14.0,0.0,18747.0,95.2%,32.0,f,Oct-2016,0.0,Individual,0.0,0.0,156086.0,19700.0,11149.0,205.0,98.5,0.0,0.0,119.0,108.0,12.0,11.0,1.0,15.0,0.0,4.0,7.0,4.0,10.0,17.0,7.0,14.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,164021.0,43486.0,13500.0,25916.0,Cash,0
17450.0,17450.0,17450.0, 36 months, 13.11%,588.89,B,B4,6 years,RENT,180000.0,Source Verified,May-2013,n,credit_card,NJ,11.04,3.0,Nov-2000,0.0,13.0,0.0,9077.0,48.5%,21.0,f,Apr-2017,0.0,Individual,0.0,0.0,52976.0,18700.0,4075.0,6128.0,46.7,0.0,0.0,92.0,152.0,26.0,9.0,0.0,61.0,2.0,4.0,7.0,5.0,9.0,6.0,9.0,15.0,7.0,13.0,0.0,0.0,2.0,2.0,85.0,60.0,0.0,0.0,99452.0,52976.0,11500.0,80752.0,Cash,0
15000.0,15000.0,15000.0, 60 months, 13.99%,348.95,C,C3,4 years,MORTGAGE,75000.0,Not Verified,Oct-2016,n,debt_consolidation,PA,7.55,0.0,Dec-1987,0.0,14.0,0.0,18793.0,35.8%,30.0,w,Feb-2018,0.0,Individual,0.0,0.0,386594.0,52500.0,27614.0,16262.0,47.5,0.0,0.0,108.0,346.0,1.0,1.0,4.0,14.0,0.0,4.0,7.0,5.0,13.0,3.0,12.0,22.0,7.0,14.0,0.0,0.0,0.0,5.0,90.0,20.0,0.0,0.0,423500.0,18793.0,31000.0,0.0,Cash,1
8000.0,8000.0,8000.0, 36 months,  6.97%,246.91,A,A3,3 years,MORTGAGE,140000.0,Not Verified,Apr-2016,n,home_improvement,FL,5.48,0.0,Oct-2001,1.0,7.0,0.0,6442.0,9.4%,7.0,w,Feb-2018,0.0,Individual,0.0,0.0,239290.0,68800.0,34184.0,62358.0,9.4,0.0,0.0,10.0,174.0,17.0,5.0,1.0,17.0,0.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,305977.0,15298.0,68800.0,12177.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 11.49%,494.57,B,B5,1 year,MORTGAGE,130000.0,Source Verified,Feb-2017,n,debt_consolidation,MA,11.01,0.0,Sep-1997,0.0,13.0,2.0,13286.0,38.2%,24.0,f,Feb-2018,0.0,Individual,0.0,499.0,390902.0,34800.0,30069.0,9954.0,40.0,0.0,0.0,232.0,52.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,6.0,11.0,9.0,12.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,2.0,427914.0,69796.0,16600.0,65764.0,Cash,1
12000.0,12000.0,12000.0, 60 months, 16.99%,298.17,D,D3,10+ years,RENT,47000.0,Not Verified,Dec-2015,n,debt_consolidation,DE,26.84,0.0,Dec-1996,0.0,8.0,0.0,16633.0,76.6%,20.0,w,Feb-2018,0.0,Individual,0.0,0.0,26293.0,21700.0,3287.0,18.0,99.8,0.0,0.0,139.0,228.0,7.0,7.0,0.0,7.0,0.0,4.0,6.0,4.0,9.0,6.0,6.0,14.0,6.0,8.0,0.0,0.0,0.0,2.0,90.0,100.0,0.0,0.0,34425.0,26293.0,10400.0,12725.0,Cash,1
22000.0,22000.0,22000.0, 60 months, 13.18%,502.6,C,C3,10+ years,MORTGAGE,90000.0,Not Verified,Nov-2015,n,debt_consolidation,NH,14.35,0.0,Feb-2008,1.0,13.0,0.0,20935.0,76.7%,17.0,w,Feb-2018,0.0,Individual,0.0,0.0,251868.0,27300.0,19374.0,2368.0,85.6,0.0,0.0,93.0,80.0,35.0,30.0,2.0,66.0,0.0,6.0,11.0,6.0,6.0,3.0,11.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,281223.0,41233.0,16500.0,30073.0,Cash,1
22400.0,22400.0,22400.0, 60 months, 12.74%,506.7,C,C1,4 years,RENT,82000.0,Not Verified,Feb-2017,n,credit_card,KS,16.98,0.0,Oct-1999,0.0,15.0,0.0,24729.0,75.6%,34.0,w,Feb-2018,0.0,Individual,0.0,0.0,161035.0,32700.0,10736.0,343.0,97.9,0.0,0.0,208.0,114.0,33.0,19.0,0.0,34.0,0.0,6.0,12.0,6.0,7.0,19.0,13.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,175420.0,161035.0,16400.0,142720.0,Cash,1
9800.0,9800.0,9800.0, 36 months, 10.99%,320.8,B,B3,10+ years,MORTGAGE,100050.0,Not Verified,Aug-2014,n,debt_consolidation,MD,16.47,1.0,Jan-2000,0.0,8.0,0.0,7148.0,62.2%,27.0,f,Feb-2018,0.0,Individual,1.0,0.0,409322.0,11500.0,51165.0,4352.0,62.2,0.0,64.0,175.0,107.0,21.0,16.0,3.0,21.0,0.0,3.0,3.0,3.0,6.0,16.0,4.0,8.0,3.0,7.0,0.0,1.0,0.0,0.0,88.9,25.0,0.0,0.0,458930.0,34531.0,11500.0,55657.0,Cash,1
21000.0,21000.0,21000.0, 36 months, 10.99%,687.42,B,B4,5 years,RENT,82000.0,Verified,Jul-2015,n,debt_consolidation,CA,34.81,0.0,Jan-2011,1.0,15.0,0.0,8084.0,25.2%,17.0,f,Feb-2018,0.0,Individual,0.0,0.0,63140.0,32100.0,4209.0,11388.0,22.0,0.0,0.0,51.0,53.0,1.0,1.0,0.0,2.0,0.0,4.0,7.0,4.0,6.0,5.0,9.0,11.0,7.0,15.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,126269.0,63140.0,14600.0,86387.0,Cash,1
18000.0,18000.0,18000.0, 36 months, 17.09%,642.56,D,D1,10+ years,MORTGAGE,56000.0,Verified,Sep-2017,n,debt_consolidation,NY,42.82,0.0,Feb-2011,0.0,18.0,1.0,24892.0,70.7%,24.0,w,Feb-2018,0.0,Joint App,0.0,0.0,158356.0,35200.0,9315.0,2606.0,78.5,0.0,0.0,79.0,66.0,20.0,4.0,1.0,30.0,0.0,4.0,12.0,4.0,4.0,8.0,13.0,15.0,12.0,18.0,0.0,0.0,0.0,2.0,100.0,75.0,1.0,0.0,181626.0,70507.0,12100.0,53412.0,Cash,1
19250.0,19250.0,19250.0, 60 months, 16.29%,471.1,D,D2,< 1 year,RENT,42000.0,Verified,Nov-2014,n,debt_consolidation,WA,28.19,0.0,Oct-1999,0.0,5.0,0.0,18694.0,42.2%,7.0,w,Feb-2018,0.0,Individual,0.0,260.0,30872.0,44300.0,7718.0,25606.0,42.2,0.0,0.0,150.0,180.0,75.0,75.0,0.0,75.0,0.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,60235.0,30872.0,44300.0,15935.0,Cash,0
30000.0,30000.0,30000.0, 60 months, 24.99%,880.37,F,F4,10+ years,RENT,82000.0,Verified,Oct-2014,n,credit_card,OH,25.83,0.0,Jul-1997,3.0,14.0,0.0,30129.0,66.7%,15.0,w,Feb-2018,0.0,Individual,0.0,0.0,52441.0,45200.0,3746.0,11619.0,66.5,0.0,0.0,142.0,207.0,2.0,2.0,0.0,2.0,0.0,7.0,11.0,8.0,8.0,3.0,12.0,12.0,11.0,14.0,0.0,0.0,0.0,1.0,100.0,62.5,0.0,0.0,87539.0,52441.0,34700.0,42339.0,Cash,0
34450.0,34450.0,34425.0, 60 months, 26.99%,1051.74,F,F3,9 years,RENT,90000.0,Verified,Oct-2016,n,debt_consolidation,CA,15.13,0.0,Oct-2005,1.0,10.0,8.0,20619.0,60.6%,19.0,f,Feb-2018,0.0,Individual,0.0,0.0,31893.0,34000.0,3189.0,11381.0,64.4,0.0,0.0,115.0,131.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,8.0,14.0,3.0,9.0,16.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,37.5,0.0,8.0,49000.0,31893.0,32000.0,15000.0,Cash,0
4500.0,4500.0,4500.0, 36 months,  6.99%,138.93,A,A3,10+ years,MORTGAGE,130000.0,Not Verified,Jan-2015,n,car,RI,1.39,0.0,Feb-1990,0.0,5.0,0.0,4366.0,68.2%,13.0,f,Feb-2018,0.0,Individual,0.0,317.0,170628.0,6400.0,34126.0,1734.0,71.6,0.0,0.0,160.0,299.0,95.0,95.0,2.0,95.0,0.0,3.0,3.0,3.0,6.0,1.0,4.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,202400.0,4366.0,6100.0,0.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 17.27%,357.88,C,C5,4 years,RENT,120000.0,Source Verified,Aug-2012,n,credit_card,IL,18.69,0.0,Apr-2006,3.0,6.0,0.0,15880.0,92.9%,16.0,f,Aug-2016,0.0,Individual,0.0,,,,,249.0,98.0,0.0,0.0,,,,,0.0,19.0,,,,3.0,,,,,,6.0,,,,,,100.0,0.0,0.0,,26100.0,12200.0,,Cash,1
8000.0,8000.0,8000.0, 36 months, 12.29%,266.83,C,C1,< 1 year,RENT,52800.0,Verified,Oct-2015,n,medical,CO,18.11,2.0,Jul-1993,3.0,20.0,1.0,9349.0,26%,33.0,f,Feb-2018,0.0,Individual,0.0,0.0,33555.0,36620.0,2097.0,5000.0,50.0,0.0,0.0,49.0,266.0,2.0,2.0,1.0,6.0,0.0,3.0,12.0,5.0,8.0,4.0,12.0,28.0,8.0,16.0,,0.0,1.0,6.0,85.0,33.3,1.0,0.0,60532.0,33555.0,15000.0,23912.0,Cash,1
9500.0,9500.0,9500.0, 36 months, 12.49%,317.77,B,B4,6 years,OWN,47000.0,Not Verified,Mar-2014,n,debt_consolidation,NC,29.11,0.0,Feb-1993,2.0,9.0,1.0,11128.0,43%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,48978.0,26050.0,5442.0,4350.0,44.0,0.0,0.0,150.0,252.0,8.0,6.0,0.0,8.0,0.0,3.0,6.0,8.0,8.0,5.0,6.0,16.0,5.0,9.0,,0.0,0.0,4.0,100.0,33.3,1.0,0.0,71358.0,48978.0,13050.0,45308.0,Cash,1
9600.0,9600.0,9600.0, 36 months,  5.32%,289.11,A,A1,10+ years,MORTGAGE,62000.0,Not Verified,May-2016,n,major_purchase,PA,4.55,0.0,May-2006,0.0,7.0,0.0,4111.0,15.3%,11.0,w,Feb-2018,0.0,Individual,0.0,0.0,74274.0,26800.0,10611.0,12338.0,13.1,0.0,0.0,119.0,94.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,3.0,3.0,2.0,6.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,101469.0,4111.0,14200.0,0.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 17.99%,888.58,D,D2,1 year,RENT,120000.0,Verified,Dec-2016,n,debt_consolidation,NC,15.45,1.0,Jul-2000,0.0,10.0,0.0,25120.0,78.3%,37.0,w,Dec-2017,0.0,Individual,0.0,0.0,329963.0,32100.0,36663.0,980.0,96.2,0.0,0.0,151.0,197.0,8.0,8.0,4.0,8.0,0.0,3.0,3.0,4.0,12.0,13.0,5.0,19.0,3.0,10.0,0.0,0.0,0.0,2.0,97.3,100.0,0.0,0.0,374993.0,75763.0,26100.0,82893.0,Cash,1
12000.0,12000.0,11950.0, 36 months,  7.29%,372.12,A,A4,2 years,RENT,84695.0,Source Verified,Apr-2011,n,small_business,VA,1.53,0.0,Apr-1999,0.0,6.0,0.0,3349.0,18.1%,29.0,f,Feb-2013,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
19000.0,19000.0,19000.0, 36 months, 19.99%,706.02,D,D4,8 years,RENT,50000.0,Source Verified,Jun-2016,n,vacation,CA,22.52,3.0,Jul-2004,3.0,15.0,2.0,4329.0,32.8%,30.0,w,Feb-2018,0.0,Individual,0.0,203.0,60671.0,13200.0,4045.0,8371.0,34.1,0.0,0.0,125.0,143.0,17.0,5.0,1.0,22.0,5.0,5.0,5.0,5.0,8.0,15.0,7.0,13.0,5.0,15.0,0.0,0.0,0.0,4.0,66.7,0.0,1.0,0.0,77666.0,60671.0,12700.0,64466.0,Cash,1
2000.0,2000.0,2000.0, 36 months, 11.53%,65.99,B,B5,2 years,MORTGAGE,31000.0,Not Verified,Mar-2015,n,debt_consolidation,NC,18.21,0.0,Jan-1996,0.0,11.0,0.0,1932.0,40.2%,13.0,w,Feb-2018,0.0,Individual,0.0,0.0,104015.0,4800.0,9456.0,1635.0,50.5,0.0,0.0,230.0,111.0,10.0,10.0,1.0,43.0,1.0,2.0,5.0,2.0,4.0,5.0,5.0,7.0,5.0,11.0,0.0,0.0,0.0,1.0,66.7,0.0,0.0,0.0,116175.0,19814.0,3300.0,16875.0,Cash,1
16000.0,16000.0,16000.0, 36 months, 19.53%,590.8,D,D5,6 years,MORTGAGE,150000.0,Not Verified,Mar-2016,n,small_business,CO,23.86,1.0,Oct-2000,0.0,17.0,0.0,33285.0,72.5%,22.0,w,Feb-2018,1.0,Individual,0.0,0.0,328614.0,45900.0,19330.0,5659.0,81.1,0.0,0.0,48.0,185.0,1.0,1.0,2.0,10.0,1.0,6.0,10.0,6.0,6.0,8.0,11.0,11.0,10.0,17.0,0.0,0.0,1.0,7.0,95.5,33.3,0.0,0.0,385794.0,115929.0,29900.0,114694.0,Cash,1
2500.0,2500.0,2500.0, 36 months, 14.64%,86.23,C,C3,4 years,MORTGAGE,40000.0,Source Verified,Mar-2014,n,credit_card,GA,31.69,0.0,Oct-2003,1.0,14.0,0.0,16122.0,45.5%,23.0,f,Mar-2017,0.0,Individual,0.0,205.0,197970.0,35400.0,15228.0,15089.0,50.7,0.0,0.0,71.0,125.0,4.0,4.0,1.0,4.0,0.0,6.0,7.0,7.0,10.0,3.0,11.0,19.0,7.0,14.0,0.0,0.0,0.0,4.0,100.0,14.3,0.0,0.0,240899.0,38497.0,30600.0,33542.0,Cash,1
12000.0,12000.0,12000.0, 60 months, 13.59%,276.68,C,C2,8 years,MORTGAGE,150000.0,Not Verified,Sep-2017,n,debt_consolidation,NJ,11.29,0.0,Oct-2009,2.0,15.0,1.0,14790.0,53.8%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,467955.0,27500.0,31197.0,7331.0,60.2,0.0,0.0,67.0,95.0,6.0,6.0,1.0,6.0,0.0,8.0,11.0,8.0,10.0,6.0,12.0,14.0,11.0,15.0,0.0,0.0,0.0,2.0,100.0,37.5,1.0,0.0,499243.0,51563.0,18400.0,48463.0,Cash,1
15000.0,15000.0,15000.0, 60 months, 17.57%,377.41,D,D2,10+ years,RENT,146000.0,Verified,Feb-2014,n,debt_consolidation,TX,14.05,0.0,Oct-2002,1.0,17.0,0.0,14827.0,17.5%,43.0,w,Feb-2018,1.0,Individual,0.0,116.0,58403.0,84600.0,3435.0,49647.0,21.8,0.0,0.0,136.0,136.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,8.0,19.0,10.0,14.0,31.0,6.0,17.0,0.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,158467.0,58403.0,63500.0,73867.0,Cash,1
30000.0,30000.0,30000.0, 60 months, 26.30%,903.55,E,E5,4 years,RENT,112000.0,Verified,Jun-2017,n,debt_consolidation,CA,11.94,0.0,Jan-2009,0.0,8.0,1.0,16003.0,49.1%,16.0,w,Oct-2017,0.0,Individual,0.0,0.0,30498.0,32600.0,3812.0,8540.0,55.3,0.0,0.0,93.0,101.0,29.0,4.0,0.0,54.0,0.0,3.0,4.0,3.0,3.0,5.0,6.0,11.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,54300.0,30498.0,19100.0,21700.0,Cash,1
10000.0,10000.0,10000.0, 36 months,  7.90%,312.91,A,A4,4 years,RENT,82400.0,Verified,Jan-2014,n,debt_consolidation,NY,6.35,0.0,Oct-1993,2.0,5.0,0.0,4691.0,29.7%,47.0,f,Feb-2018,0.0,Individual,0.0,0.0,9119.0,12300.0,1824.0,2194.0,,0.0,0.0,113.0,243.0,22.0,9.0,0.0,40.0,0.0,1.0,2.0,1.0,15.0,15.0,4.0,31.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,22500.0,9119.0,4600.0,10200.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 10.99%,760.82,B,B4,8 years,OWN,275000.0,Source Verified,Jul-2015,n,debt_consolidation,NH,10.61,4.0,Jun-1991,0.0,7.0,0.0,151948.0,14.3%,21.0,f,Jul-2017,0.0,Individual,0.0,0.0,388544.0,189900.0,55506.0,11767.0,15.3,0.0,0.0,138.0,288.0,50.0,50.0,1.0,50.0,1.0,2.0,3.0,2.0,10.0,5.0,4.0,15.0,3.0,6.0,0.0,0.0,0.0,0.0,61.9,0.0,0.0,0.0,565341.0,188875.0,13900.0,97441.0,Cash,1
17000.0,17000.0,17000.0, 60 months, 11.44%,373.37,B,B4,3 years,RENT,110000.0,Not Verified,Mar-2017,n,other,CA,14.15,0.0,Apr-1996,0.0,9.0,0.0,11592.0,35.1%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,104145.0,33000.0,11572.0,21408.0,35.1,0.0,0.0,134.0,251.0,4.0,4.0,0.0,4.0,0.0,6.0,6.0,6.0,8.0,12.0,6.0,9.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,150638.0,104145.0,33000.0,117638.0,Cash,1
7200.0,7200.0,7200.0, 36 months, 14.47%,247.73,C,C2,10+ years,RENT,48000.0,Not Verified,Jan-2014,n,credit_card,OH,24.63,0.0,Jul-2003,1.0,31.0,0.0,7850.0,68.3%,59.0,f,Jan-2017,0.0,Individual,0.0,984.0,106834.0,11500.0,3446.0,2039.0,75.1,0.0,0.0,126.0,112.0,2.0,2.0,0.0,2.0,0.0,7.0,10.0,8.0,10.0,43.0,12.0,16.0,10.0,31.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,123631.0,106834.0,8200.0,112131.0,Cash,1
18850.0,18850.0,18850.0, 60 months, 21.49%,515.17,D,D5,9 years,RENT,55000.0,Not Verified,Oct-2016,n,debt_consolidation,NY,15.86,1.0,Aug-2003,0.0,8.0,1.0,8266.0,50.4%,20.0,w,Feb-2018,0.0,Individual,0.0,0.0,17205.0,16400.0,2458.0,3934.0,67.8,0.0,0.0,129.0,158.0,10.0,10.0,1.0,23.0,0.0,4.0,4.0,5.0,9.0,6.0,7.0,13.0,4.0,8.0,0.0,0.0,0.0,1.0,95.0,50.0,1.0,0.0,28400.0,17205.0,12200.0,12000.0,Cash,1
15000.0,15000.0,15000.0, 60 months, 14.99%,356.78,C,C5,2 years,MORTGAGE,118000.0,Not Verified,Jan-2015,n,debt_consolidation,AL,26.13,0.0,Oct-1984,1.0,10.0,0.0,54004.0,71.3%,25.0,f,Feb-2018,0.0,Individual,0.0,0.0,227627.0,75700.0,22763.0,21696.0,71.3,0.0,0.0,169.0,363.0,45.0,5.0,2.0,45.0,0.0,6.0,6.0,6.0,8.0,8.0,6.0,14.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,265635.0,118764.0,75700.0,54506.0,Cash,1
24000.0,24000.0,24000.0, 60 months, 16.02%,583.89,C,C5,2 years,RENT,70000.0,Verified,Jun-2017,n,credit_card,NY,21.8,0.0,Apr-2005,0.0,9.0,0.0,20006.0,85.5%,15.0,w,Feb-2018,0.0,Individual,0.0,0.0,29966.0,23400.0,3330.0,2994.0,87.0,0.0,0.0,146.0,133.0,15.0,15.0,0.0,32.0,0.0,5.0,5.0,6.0,7.0,3.0,7.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,42664.0,29966.0,23000.0,18000.0,Cash,1
14500.0,14500.0,14500.0, 60 months, 10.42%,311.09,B,B3,4 years,MORTGAGE,140000.0,Source Verified,May-2017,n,debt_consolidation,MI,16.16,0.0,Mar-2006,1.0,10.0,1.0,13706.0,21.8%,26.0,w,Feb-2018,0.0,Individual,0.0,460.0,182449.0,62800.0,18245.0,49094.0,21.8,0.0,0.0,57.0,134.0,9.0,9.0,3.0,9.0,0.0,6.0,6.0,6.0,13.0,5.0,6.0,18.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,250837.0,59392.0,62800.0,63425.0,Cash,1
10000.0,10000.0,10000.0, 36 months,  9.67%,321.13,B,B1,2 years,RENT,35000.0,Not Verified,Dec-2013,n,debt_consolidation,FL,17.08,1.0,May-2002,0.0,11.0,0.0,7780.0,19.9%,19.0,w,Feb-2018,0.0,Individual,0.0,0.0,13683.0,39000.0,1368.0,24323.0,24.0,0.0,0.0,122.0,139.0,6.0,6.0,0.0,6.0,0.0,3.0,4.0,6.0,10.0,4.0,9.0,15.0,4.0,11.0,0.0,0.0,0.0,2.0,94.7,20.0,0.0,0.0,54558.0,13683.0,32000.0,15558.0,Cash,1
12000.0,12000.0,12000.0, 36 months, 14.65%,413.94,C,C5,10+ years,MORTGAGE,40000.0,Verified,Aug-2015,n,debt_consolidation,CA,39.57,1.0,Dec-2006,0.0,8.0,0.0,7529.0,52.3%,13.0,w,Feb-2018,0.0,Individual,0.0,0.0,40056.0,14400.0,5007.0,235.0,96.9,0.0,0.0,61.0,104.0,7.0,7.0,2.0,23.0,0.0,3.0,4.0,3.0,3.0,3.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,92.3,100.0,0.0,0.0,80802.0,40056.0,7500.0,66402.0,Cash,1
11200.0,11200.0,11200.0, 60 months, 17.09%,278.9,D,D1,< 1 year,RENT,18000.0,Verified,Dec-2017,n,major_purchase,NM,19.7,1.0,Nov-2014,0.0,7.0,0.0,1854.0,9.4%,10.0,w,Dec-2017,0.0,Joint App,0.0,0.0,14274.0,19800.0,2039.0,14319.0,1.2,0.0,0.0,15.0,37.0,4.0,1.0,0.0,4.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,8.0,3.0,7.0,0.0,0.0,0.0,3.0,80.0,0.0,0.0,0.0,32220.0,14274.0,14500.0,12420.0,Cash,1
11200.0,11200.0,11200.0, 60 months, 13.67%,258.7,C,C3,10+ years,RENT,56000.0,Verified,Apr-2016,n,debt_consolidation,ME,23.23,0.0,Jun-1985,4.0,10.0,0.0,7787.0,53.7%,30.0,w,Feb-2018,0.0,Individual,0.0,0.0,63621.0,14500.0,6362.0,1598.0,75.0,0.0,0.0,129.0,370.0,11.0,7.0,5.0,11.0,0.0,2.0,3.0,2.0,3.0,15.0,5.0,10.0,3.0,10.0,0.0,0.0,0.0,2.0,96.7,50.0,0.0,0.0,83555.0,63621.0,6400.0,69055.0,Cash,1
20000.0,20000.0,20000.0, 60 months, 15.59%,482.02,D,D1,2 years,RENT,50000.0,Source Verified,Jan-2015,n,debt_consolidation,NJ,15.7,1.0,Mar-2011,1.0,11.0,0.0,6188.0,41.3%,14.0,w,Feb-2018,0.0,Individual,0.0,0.0,23324.0,15000.0,2120.0,4321.0,56.4,0.0,0.0,27.0,46.0,6.0,6.0,0.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,8.0,9.0,5.0,11.0,0.0,0.0,1.0,2.0,100.0,25.0,0.0,0.0,33000.0,23324.0,9900.0,18000.0,Cash,1
14000.0,14000.0,14000.0, 36 months, 10.49%,454.97,B,B2,2 years,OWN,32000.0,Not Verified,Apr-2017,n,debt_consolidation,KY,27.61,4.0,Feb-2006,1.0,22.0,0.0,16532.0,45.9%,39.0,w,Feb-2018,0.0,Individual,0.0,0.0,17744.0,36000.0,845.0,9583.0,44.9,0.0,0.0,131.0,134.0,2.0,2.0,0.0,2.0,0.0,8.0,17.0,8.0,13.0,8.0,21.0,31.0,17.0,22.0,0.0,0.0,0.0,1.0,87.2,25.0,0.0,0.0,38000.0,17744.0,17400.0,2000.0,Cash,1
4000.0,4000.0,4000.0, 36 months, 10.42%,129.86,B,B3,10+ years,OWN,72000.0,Source Verified,Nov-2017,n,house,WY,25.18,2.0,Nov-2004,0.0,12.0,0.0,6918.0,43.8%,32.0,w,Feb-2018,0.0,Individual,0.0,81.0,141621.0,15800.0,11802.0,601.0,89.6,0.0,0.0,148.0,156.0,25.0,13.0,2.0,38.0,0.0,3.0,5.0,3.0,9.0,12.0,7.0,18.0,5.0,11.0,0.0,0.0,0.0,0.0,87.5,66.7,0.0,0.0,184177.0,25791.0,5800.0,43527.0,Cash,1
24000.0,24000.0,24000.0, 60 months, 10.42%,514.91,B,B3,1 year,OWN,225000.0,Source Verified,Aug-2017,n,debt_consolidation,CT,13.81,1.0,Jan-2005,1.0,16.0,0.0,10233.0,14%,33.0,w,Aug-2017,0.0,Individual,0.0,0.0,259295.0,75600.0,17286.0,9450.0,14.0,0.0,0.0,115.0,151.0,5.0,5.0,2.0,5.0,0.0,8.0,8.0,9.0,9.0,21.0,8.0,10.0,4.0,15.0,,0.0,0.0,5.0,97.0,0.0,0.0,0.0,370833.0,103947.0,75600.0,133222.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 12.49%,501.74,B,B5,10+ years,OWN,71000.0,Verified,Jul-2014,n,credit_card,OH,19.29,1.0,Oct-1996,2.0,22.0,0.0,21853.0,53.7%,38.0,w,Nov-2017,0.0,Individual,0.0,0.0,266046.0,40700.0,12093.0,5686.0,59.1,0.0,0.0,132.0,213.0,2.0,2.0,3.0,2.0,0.0,8.0,14.0,8.0,13.0,13.0,17.0,22.0,14.0,22.0,0.0,0.0,0.0,15.0,89.2,50.0,0.0,0.0,288497.0,63549.0,13900.0,42875.0,Cash,1
